id,online,available,searchable
427194014,true,true,true
427194018,true,true,true
427194019,true,true,true
427197003,true,true,true
427197004,true,true,true
427197008,true,true,true
427197009,true,true,true
427197013,true,true,true
427197014,true,true,true
427200003,true,true,true
427200008,true,true,true
427200013,true,true,true
427200018,true,true,true
427205003,true,true,true
427205004,true,true,true
427205008,true,true,true
427205009,true,true,true
427205013,true,true,true
427205014,true,true,true
427223003,true,true,true
427223004,true,true,true
427223008,true,true,true
427223009,true,true,true
427223013,true,true,true
427223014,true,true,true
427224003,true,true,true
427425999,true,true,true
428633999,true,true,true
428661999,true,true,true
428693999,true,true,true
428694999,true,true,true
428698999,true,true,true
428702999,true,true,true
428708999,true,true,true
430522011,true,true,true
430522025,true,true,true
435503999,true,true,true
435515999,true,true,true
435903999,true,true,true
436403004,true,true,true
436403008,true,true,true
436403009,true,true,true
436403014,true,true,true
436668999,true,true,true
436715999,true,true,true
436728003,true,true,true
436728004,true,true,true
436728007,true,true,true
436728008,true,true,true
436743003,true,true,true
436743004,true,true,true
436743007,true,true,true
436743008,true,true,true
436758002,true,true,true
436758003,true,true,true
436758004,true,true,true
436758005,true,true,true
436758007,true,true,true
436758008,true,true,true
436758011,true,true,true
436758012,true,true,true
436758015,true,true,true
436758016,true,true,true
436759003,true,true,true
436759004,true,true,true
436759007,true,true,true
436759008,true,true,true
436762003,true,true,true
436762004,true,true,true
436762007,true,true,true
436762008,true,true,true
436763003,true,true,true
436763004,true,true,true
436763007,true,true,true
436763008,true,true,true
436766003,true,true,true
436766004,true,true,true
436766007,true,true,true
436766008,true,true,true
436769002,true,true,true
436769003,true,true,true
436769004,true,true,true
436769005,true,true,true
436769006,true,true,true
436769007,true,true,true
436769008,true,true,true
436769009,true,true,true
436769011,true,true,true
436769012,true,true,true
437823003,true,true,true
437823004,true,true,true
437823005,true,true,true
437823011,true,true,true
437823017,true,true,true
437823018,true,true,true
437823019,true,true,true
437823024,true,true,true
437823025,true,true,true
437823026,true,true,true
437823031,true,true,true
437823032,true,true,true
437823033,true,true,true
437824003,true,true,true
437824004,true,true,true
437824005,true,true,true
437824011,true,true,true
437824017,true,true,true
437824018,true,true,true
437824019,true,true,true
437824024,true,true,true
437824025,true,true,true
437824026,true,true,true
437824031,true,true,true
437824032,true,true,true
437824033,true,true,true
437831999,true,true,true
437880004,true,true,true
437880005,true,true,true
437892004,true,true,true
437892005,true,true,true
437892006,true,true,true
437892010,true,true,true
437892011,true,true,true
437892012,true,true,true
437892016,true,true,true
437892017,true,true,true
437892018,true,true,true
437892022,true,true,true
437892023,true,true,true
437892028,true,true,true
437892029,true,true,true
437892030,true,true,true
437894003,false,true,true
437894004,false,true,true
437894005,false,true,true
437894006,false,true,true
437894009,false,true,true
437894010,false,true,true
437894011,false,true,true
437894012,false,true,true
437894015,false,true,true
437894016,false,true,true
437894017,false,true,true
437894018,false,true,true
437894021,false,true,true
437894022,false,true,true
437894023,false,true,true
437894024,false,true,true
437894027,false,true,true
437894028,false,true,true
437894029,false,true,true
437894030,false,true,true
437982999,true,true,true
437983004,true,true,true
437983014,true,true,true
438259999,true,true,true
438459999,true,true,true
438664016,true,true,true
438664017,true,true,true
439066008,true,true,true
439068006,true,true,true
439068008,true,true,true
439068010,true,true,true
439068011,true,true,true
439319999,true,true,true
439504999,true,true,true
439523999,true,true,true
439744999,true,true,true
441207999,true,true,true
441212999,true,true,true
441213999,true,true,true
441215999,true,true,true
441225999,true,true,true
441227999,true,true,true
441271999,true,true,true
441272999,true,true,true
441350999,true,true,true
441402999,true,true,true
441452999,true,true,true
441483999,true,true,true
441485999,true,true,true
441489999,true,true,true
441490999,true,true,true
442542999,true,true,true
445508999,true,true,true
445765999,true,true,true
445768999,true,true,true
445769999,true,true,true
445772999,true,true,true
445946999,true,true,true
447110999,true,true,true
448880999,true,true,true
449391999,true,true,true
449466999,true,true,true
449486004,true,true,true
449520999,true,true,true
452111999,true,true,true
452137999,true,true,true
452446999,true,true,true
454270999,true,true,true
454360008,true,true,true
454393009,true,true,true
454393010,true,true,true
454704003,true,true,true
454704004,true,true,true
454829999,true,true,true
454879999,true,true,true
454895999,true,true,true
455243999,true,true,true
455931999,true,true,true
455933999,true,true,true
455934999,true,true,true
455935999,true,true,true
455950999,true,true,true
457744999,true,true,true
457749999,true,true,true
458094999,true,true,true
458661999,true,true,true
458668999,true,true,true
458699999,true,true,true
458705999,true,true,true
458797999,true,true,true
458806999,true,true,true
458845999,true,true,true
458848999,true,true,true
458849999,true,true,true
458850999,true,true,true
458851999,true,true,true
459011999,true,true,true
459166002,true,true,true
459166003,true,true,true
459166004,true,true,true
459167002,true,true,true
459167003,true,true,true
459173005,true,true,true
459173010,true,true,true
459175002,true,true,true
459175003,true,true,true
459177002,true,true,true
459177003,true,true,true
459181002,true,true,true
459181003,true,true,true
459183002,true,true,true
459183003,true,true,true
459184002,true,true,true
459184003,true,true,true
459358999,true,true,true
459652003,true,true,true
459652004,true,true,true
460249999,true,true,true
460593003,true,true,true
461370999,true,true,true
462228999,true,true,true
463493005,true,true,true
465091999,true,true,true
465102999,true,true,true
467257002,true,true,true
467257003,true,true,true
467260003,true,true,true
467260005,true,true,true
467260006,true,true,true
468680999,true,true,true
471418999,true,true,true
471933019,true,true,true
471933020,true,true,true
471933021,true,true,true
471933022,true,true,true
472111003,true,true,true
472111004,true,true,true
475847010,true,true,true
475847019,true,true,true
475847020,true,true,true
475848010,true,true,true
475848019,true,true,true
475848020,true,true,true
475849010,true,true,true
475849020,true,true,true
475849021,true,true,true
475850024,true,true,true
475850025,true,true,true
475850031,true,true,true
475850032,true,true,true
475852029,true,true,true
475852030,true,true,true
475852036,true,true,true
475852040,true,true,true
475852041,true,true,true
475856027,true,true,true
475856028,true,true,true
475856034,true,true,true
475856035,true,true,true
475856036,true,true,true
475856037,true,true,true
475856038,true,true,true
475856039,true,true,true
477756999,true,true,true
480763999,true,true,true
481565999,true,true,true
482914999,true,true,true
483059003,true,true,true
483059004,true,true,true
483059005,true,true,true
483059009,true,true,true
483059010,true,true,true
483059015,true,true,true
483059016,true,true,true
483061003,true,true,true
483061004,true,true,true
483061005,true,true,true
483061009,true,true,true
483061010,true,true,true
483061015,true,true,true
483061016,true,true,true
483066003,true,true,true
483066004,true,true,true
483066009,true,true,true
483066010,true,true,true
483066015,true,true,true
483066016,true,true,true
483089003,false,true,true
483089004,false,true,true
483089008,false,true,true
483089009,false,true,true
483089013,false,true,true
483089014,false,true,true
483127002,false,true,true
483127003,false,true,true
483127004,false,true,true
483127005,false,true,true
483127007,false,true,true
483127008,false,true,true
483127009,false,true,true
483127010,false,true,true
483127012,false,true,true
483127013,false,true,true
483127014,false,true,true
483127015,false,true,true
483127017,false,true,true
483127018,false,true,true
483127019,false,true,true
483127020,false,true,true
483239002,true,true,true
483239003,true,true,true
483239004,true,true,true
483239005,true,true,true
483239007,true,true,true
483239008,true,true,true
483239009,true,true,true
483239010,true,true,true
483298003,true,true,true
483298004,true,true,true
483298008,true,true,true
483298009,true,true,true
483298012,true,true,true
483298013,true,true,true
483298014,true,true,true
483298015,true,true,true
483299003,false,true,true
483299004,false,true,true
483299005,false,true,true
483299009,false,true,true
483299010,false,true,true
483299011,false,true,true
483302003,false,true,true
483302004,false,true,true
483302005,false,true,true
483302009,false,true,true
483302010,false,true,true
483302011,false,true,true
483302015,false,true,true
483302016,false,true,true
483302017,false,true,true
483303003,true,true,true
483303004,true,true,true
483303009,true,true,true
483303010,true,true,true
483303015,true,true,true
483303016,true,true,true
483308002,false,true,true
483308003,false,true,true
483308004,false,true,true
483308005,false,true,true
483308007,false,true,true
483308008,false,true,true
483308009,false,true,true
483308010,false,true,true
483309003,false,true,true
483309004,false,true,true
483309008,false,true,true
483309009,false,true,true
483309013,false,true,true
483309014,false,true,true
483317002,true,true,true
483317003,true,true,true
483317007,true,true,true
483317008,true,true,true
483337003,true,true,true
483337004,true,true,true
483337005,true,true,true
483337009,true,true,true
483337010,true,true,true
483337011,true,true,true
483337015,true,true,true
483337016,true,true,true
483341003,true,true,true
483341004,true,true,true
483341009,true,true,true
483341010,true,true,true
483356003,false,true,true
483356004,false,true,true
483356009,false,true,true
483356010,false,true,true
483893002,true,true,true
484294005,true,true,true
484310005,true,true,true
484633003,true,true,true
484633004,true,true,true
485372026,true,true,true
485372054,true,true,true
485372055,true,true,true
485372056,true,true,true
485376046,true,true,true
485376054,true,true,true
485376055,true,true,true
485376056,true,true,true
485376061,true,true,true
488110999,true,true,true
488374008,true,true,true
490676999,true,true,true
492199002,true,true,true
492277999,true,true,true
492285999,true,true,true
492287999,true,true,true
497053999,true,true,true
497057999,true,true,true
497080999,true,true,true
497083999,true,true,true
497872005,true,true,true
497916005,true,true,true
498250003,true,true,true
498403005,true,true,true
499413999,true,true,true
501336999,true,true,true
504554003,true,true,true
504554004,true,true,true
504554008,true,true,true
504554009,true,true,true
504554013,true,true,true
504554014,true,true,true
504554018,true,true,true
504554019,true,true,true
504556008,true,true,true
504556009,true,true,true
504557003,true,true,true
504557004,true,true,true
504557008,true,true,true
504557009,true,true,true
504557013,true,true,true
504557014,true,true,true
504557018,true,true,true
504557019,true,true,true
504612004,false,true,true
504612005,false,true,true
504638005,true,true,true
504647999,true,true,true
504739999,true,true,true
505606999,true,true,true
505608999,true,true,true
505610999,true,true,true
505627999,true,true,true
505632999,true,true,true
505800999,true,true,true
505829999,true,true,true
506152004,true,true,true
506179004,true,true,true
508887999,true,true,true
508897999,true,true,true
508962999,true,true,true
509218999,true,true,true
510500999,true,true,true
510640999,true,true,true
510652999,true,true,true
510660999,true,true,true
511811999,true,true,true
513207999,true,true,true
513489003,false,true,true
513489004,false,true,true
513489007,false,true,true
513489008,false,true,true
513493003,true,true,true
513493004,true,true,true
513493007,true,true,true
513493008,true,true,true
513502002,true,true,true
513502003,true,true,true
513502004,true,true,true
513508002,true,true,true
513508003,true,true,true
513508004,true,true,true
513522002,true,true,true
513522003,true,true,true
513522004,true,true,true
513532002,true,true,true
513532003,true,true,true
513532004,true,true,true
513590010,true,true,true
513590011,true,true,true
513590012,true,true,true
513590013,true,true,true
514080999,true,true,true
514085999,true,true,true
514089999,true,true,true
514095999,false,true,true
514392004,false,true,true
514618002,false,true,true
515001002,true,true,true
515001003,true,true,true
515001004,true,true,true
515001005,true,true,true
515001006,true,true,true
515050002,true,true,true
515050003,true,true,true
515050004,true,true,true
515050005,true,true,true
515050006,true,true,true
515054002,true,true,true
515054003,true,true,true
515054004,true,true,true
515054005,true,true,true
515054006,true,true,true
515071002,true,true,true
515071003,true,true,true
515071004,true,true,true
515071005,true,true,true
515071006,true,true,true
515076002,true,true,true
515076003,true,true,true
515076004,true,true,true
515076005,true,true,true
515076006,true,true,true
515591003,true,true,true
515591004,true,true,true
515591005,true,true,true
515603004,true,true,true
515603005,true,true,true
515603006,true,true,true
515603010,false,true,true
515603011,false,true,true
515603012,false,true,true
515603023,false,true,true
515853999,true,true,true
515876999,true,true,true
515939007,true,true,true
516401003,true,true,true
516401004,true,true,true
516412002,true,true,true
516414002,true,true,true
516463999,true,true,true
516510999,true,true,true
516512999,true,true,true
516515999,true,true,true
516518999,true,true,true
516522999,true,true,true
516523999,true,true,true
516535999,true,true,true
516537999,true,true,true
516541999,true,true,true
516542999,true,true,true
516543999,true,true,true
516557999,true,true,true
516558999,true,true,true
516560999,true,true,true
516586999,true,true,true
516672999,true,true,true
516675999,true,true,true
516683999,true,true,true
516783999,true,true,true
516802999,true,true,true
516828999,true,true,true
516830999,true,true,true
516873009,true,true,true
516873010,true,true,true
516873011,true,true,true
516873012,true,true,true
516873013,true,true,true
516948003,true,true,true
516948004,true,true,true
516948005,true,true,true
516948006,true,true,true
516948007,true,true,true
516967999,true,true,true
517004999,true,true,true
517005999,true,true,true
517019999,true,true,true
517146999,true,true,true
517165999,true,true,true
517167999,true,true,true
517179999,true,true,true
517192999,true,true,true
517203999,true,true,true
517224999,true,true,true
517226999,true,true,true
517238999,true,true,true
517241999,true,true,true
517243999,true,true,true
517248999,true,true,true
517310999,true,true,true
517317999,true,true,true
517323999,true,true,true
517325999,true,true,true
517802999,true,true,true
518351999,true,true,true
518363999,true,true,true
518411004,true,true,true
518421999,true,true,true
518623999,true,true,true
518625999,true,true,true
518676999,true,true,true
518688999,true,true,true
518689999,true,true,true
518710999,true,true,true
518712999,true,true,true
518724999,true,true,true
518731999,true,true,true
518746999,true,true,true
518858999,true,true,true
519046999,true,true,true
519047999,true,true,true
520783003,true,true,true
520783004,true,true,true
520783005,true,true,true
520783014,true,true,true
520823999,true,true,true
520915004,true,true,true
520915010,true,true,true
520918003,true,true,true
520918004,true,true,true
520918005,true,true,true
520950004,true,true,true
520955010,true,true,true
520955016,true,true,true
520955028,true,true,true
520961004,true,true,true
520961014,true,true,true
520986004,true,true,true
520986010,true,true,true
520986022,true,true,true
520992010,true,true,true
520995010,true,true,true
520995022,true,true,true
521299004,true,true,true
521299005,true,true,true
521299010,true,true,true
521299022,true,true,true
521299046,true,true,true
521299047,true,true,true
521300004,true,true,true
521300010,true,true,true
521300016,true,true,true
521300022,true,true,true
521387002,true,true,true
521387003,true,true,true
521387006,true,true,true
521387007,true,true,true
521387008,true,true,true
521387009,true,true,true
521387010,true,true,true
521387011,true,true,true
521387018,true,true,true
521387019,true,true,true
521390004,true,true,true
521390010,true,true,true
521391004,true,true,true
521391005,true,true,true
521391010,true,true,true
521391016,true,true,true
521391017,true,true,true
521392004,true,true,true
521392005,true,true,true
521392016,true,true,true
521392017,true,true,true
521393004,true,true,true
521393016,true,true,true
521405004,false,true,true
521405010,true,true,true
521449003,true,true,true
521449004,true,true,true
521449005,true,true,true
521449010,true,true,true
521449022,true,true,true
521450004,true,true,true
521450010,true,true,true
521451004,true,true,true
521451010,true,true,true
521467004,true,true,true
521468004,true,true,true
521469004,true,true,true
521487999,true,true,true
522242007,false,true,true
522242008,false,true,true
522242009,false,true,true
522340011,false,true,true
522340015,false,true,true
522367999,true,true,true
522368999,true,true,true
522444002,false,true,true
522444003,false,true,true
522557999,false,true,true
522561999,false,true,true
522792999,true,true,true
522799999,true,true,true
522852999,true,true,true
522863999,true,true,true
522864999,true,true,true
522900999,true,true,true
523019013,true,true,true
525134999,true,true,true
526040003,true,true,true
526042003,true,true,true
526044003,true,true,true
526044004,true,true,true
526044005,true,true,true
526160999,true,true,true
526487013,true,true,true
526487014,true,true,true
526564004,true,true,true
526564009,true,true,true
526640004,true,true,true
526640005,true,true,true
526640006,true,true,true
526640009,true,true,true
526641002,true,true,true
526641003,true,true,true
526641004,true,true,true
526641005,true,true,true
526641006,true,true,true
526641009,true,true,true
526641010,true,true,true
526641011,true,true,true
526641012,true,true,true
526641014,true,true,true
526662002,true,true,true
526662003,true,true,true
526662004,true,true,true
526662005,true,true,true
526662006,true,true,true
526662008,true,true,true
526662009,true,true,true
526662010,true,true,true
526662011,true,true,true
526662012,true,true,true
526662014,true,true,true
526662015,true,true,true
527025999,true,true,true
527129022,true,true,true
527129023,true,true,true
527129024,true,true,true
527129028,true,true,true
527129029,true,true,true
527540002,false,true,true
527540003,false,true,true
527540004,false,true,true
527540005,false,true,true
527540006,false,true,true
527540007,false,true,true
527540008,false,true,true
527540009,false,true,true
527540011,false,true,true
527540012,false,true,true
527540015,false,true,true
527540016,false,true,true
527540023,false,true,true
527540024,false,true,true
529464003,false,true,true
529464004,false,true,true
529464005,false,true,true
529464007,false,true,true
529464008,false,true,true
529464009,false,true,true
529464015,false,true,true
529464016,false,true,true
529464017,false,true,true
529469003,false,true,true
529469004,false,true,true
529469005,false,true,true
529469007,false,true,true
529469008,false,true,true
529469009,false,true,true
529469011,false,true,true
529469012,false,true,true
529469013,false,true,true
529469015,false,true,true
529469016,false,true,true
529469017,false,true,true
529471003,false,true,true
529471004,false,true,true
529471011,false,true,true
529471012,false,true,true
529484002,true,true,true
529484003,true,true,true
529484004,true,true,true
529484005,true,true,true
529866999,true,true,true
530440999,true,true,true
530458999,true,true,true
530637999,true,true,true
531778999,true,true,true
531784999,true,true,true
531790999,true,true,true
531798999,true,true,true
532135999,true,true,true
532171999,true,true,true
532218999,true,true,true
532219999,true,true,true
532228999,true,true,true
532233999,true,true,true
532236999,true,true,true
532243999,true,true,true
532244999,true,true,true
532245999,true,true,true
532246999,true,true,true
532251999,true,true,true
532300999,true,true,true
532326999,true,true,true
532338999,true,true,true
532344999,true,true,true
532351999,true,true,true
532371999,true,true,true
532377999,true,true,true
532397999,true,true,true
532478999,true,true,true
532505999,true,true,true
532509999,true,true,true
532520999,true,true,true
532589999,true,true,true
532710999,true,true,true
533621999,true,true,true
534102999,true,true,true
534412003,true,true,true
534412004,true,true,true
534412005,true,true,true
534412006,true,true,true
534425999,true,true,true
534428999,true,true,true
534575999,true,true,true
534617999,true,true,true
536753999,true,true,true
536781999,true,true,true
536783999,true,true,true
538214999,true,true,true
538216999,true,true,true
538248004,true,true,true
538248005,true,true,true
538248006,true,true,true
538460999,true,true,true
538486999,true,true,true
538833999,true,true,true
539076999,true,true,true
539216999,true,true,true
539220999,true,true,true
539222999,true,true,true
539474999,true,true,true
539495999,true,true,true
539556999,true,true,true
539597999,true,true,true
540083999,true,true,true
540790999,true,true,true
541172999,true,true,true
541174999,true,true,true
541187999,true,true,true
541201999,true,true,true
541793999,true,true,true
543993999,true,true,true
544279999,true,true,true
544425999,true,true,true
544559999,true,true,true
544853999,true,true,true
544998999,true,true,true
545005999,true,true,true
545009999,true,true,true
545283999,true,true,true
545286999,true,true,true
545789999,true,true,true
545840999,true,true,true
545855999,true,true,true
545876999,true,true,true
549210999,true,true,true
551076999,true,true,true
551083999,true,true,true
552060999,true,true,true
554093999,true,true,true
554388999,true,true,true
554620999,true,true,true
557507999,true,true,true
557508999,true,true,true
557616002,true,true,true
557622002,true,true,true
559127999,true,true,true
560293009,true,true,true
560339002,true,true,true
560339003,true,true,true
560339004,true,true,true
560339005,true,true,true
560339006,true,true,true
560339007,true,true,true
560339008,true,true,true
560339009,true,true,true
560339010,true,true,true
560339011,true,true,true
560352002,true,true,true
560352003,true,true,true
560352004,true,true,true
560352005,true,true,true
560352006,true,true,true
560352007,true,true,true
560352008,true,true,true
560352009,true,true,true
560352010,true,true,true
560352011,true,true,true
562021999,true,true,true
562134999,true,true,true
562135999,true,true,true
562375999,true,true,true
562383999,true,true,true
562384999,true,true,true
562385999,true,true,true
562512999,true,true,true
562837003,true,true,true
562837004,true,true,true
562837005,true,true,true
563400999,true,true,true
563436999,true,true,true
563486999,true,true,true
565176999,true,true,true
565181999,true,true,true
565183999,true,true,true
565256999,true,true,true
565968999,true,true,true
565969999,true,true,true
569996999,true,true,true
569997999,true,true,true
570001999,true,true,true
570095999,true,true,true
570195999,true,true,true
570221002,true,true,true
570221003,true,true,true
570221004,true,true,true
570221005,true,true,true
570221006,true,true,true
570221007,true,true,true
570221008,true,true,true
570221010,true,true,true
570221011,true,true,true
570221014,true,true,true
570221015,true,true,true
570221016,true,true,true
570221017,true,true,true
570221018,true,true,true
570221019,true,true,true
570221022,true,true,true
570221023,true,true,true
570221026,true,true,true
570221027,true,true,true
570221028,true,true,true
570221029,true,true,true
570221031,true,true,true
570221032,true,true,true
570221033,true,true,true
570221034,true,true,true
570221035,true,true,true
570221036,true,true,true
570221037,true,true,true
570221039,true,true,true
570221040,true,true,true
570221041,true,true,true
570221045,true,true,true
570221046,true,true,true
570221047,true,true,true
570221050,true,true,true
570221051,true,true,true
570221052,true,true,true
570221053,true,true,true
570221054,true,true,true
570221056,true,true,true
570221057,true,true,true
570221058,true,true,true
570221060,true,true,true
570221062,true,true,true
570221063,true,true,true
570221064,true,true,true
570221065,true,true,true
570221066,true,true,true
570221068,true,true,true
570221069,true,true,true
570221070,true,true,true
570221071,true,true,true
570221072,true,true,true
570221073,true,true,true
570445999,false,true,true
570459999,false,true,true
571354999,true,true,true
572679999,true,true,true
572732999,true,true,true
572733999,true,true,true
573329002,false,true,true
574329999,true,true,true
574335999,true,true,true
574336999,true,true,true
574695999,true,true,true
575051002,true,true,true
575477999,false,true,true
575491999,true,true,true
575522999,true,true,true
575523999,true,true,true
575619999,true,true,true
576090999,true,true,true
576091999,true,true,true
576092999,true,true,true
576094999,true,true,true
576121999,true,true,true
576903999,true,true,true
577596004,true,true,true
577596005,true,true,true
577601004,true,true,true
577601007,true,true,true
577601008,true,true,true
577601009,true,true,true
577601010,true,true,true
577601011,true,true,true
580555999,true,true,true
581508999,true,true,true
581625003,false,true,true
581625005,false,true,true
581629003,false,true,true
581631003,false,true,true
581631005,false,true,true
581632003,false,true,true
581632005,false,true,true
581640003,false,true,true
581640005,false,true,true
581642003,false,true,true
581647003,false,true,true
581649003,false,true,true
581649005,false,true,true
581649007,false,true,true
581679999,true,true,true
581729003,false,true,true
581755003,false,true,true
581755005,false,true,true
581759003,false,true,true
581759005,false,true,true
581772003,false,true,true
581775003,false,true,true
581775007,false,true,true
581778003,false,true,true
581778005,false,true,true
581778007,false,true,true
581804003,false,true,true
581804005,false,true,true
581807003,true,true,true
581807005,true,true,true
581830003,false,true,true
581834003,false,true,true
581834005,false,true,true
581839003,false,true,true
581839005,false,true,true
581858003,false,true,true
581858005,false,true,true
581858007,false,true,true
581859003,false,true,true
581861003,true,true,true
581861005,true,true,true
581910003,false,true,true
581910005,false,true,true
581912003,true,true,true
581912005,true,true,true
581954003,false,true,true
581954005,false,true,true
582099003,false,true,true
582099005,false,true,true
582140003,false,true,true
582140005,false,true,true
582193003,false,true,true
582201003,false,true,true
582253003,false,true,true
582253005,false,true,true
582253007,false,true,true
582282003,false,true,true
582282005,false,true,true
582282007,false,true,true
582283003,false,true,true
582283005,false,true,true
582283007,false,true,true
582288003,false,true,true
582288005,false,true,true
582451002,true,true,true
582451003,true,true,true
582451004,true,true,true
582452002,true,true,true
582452003,true,true,true
582452004,true,true,true
582455002,true,true,true
582455003,true,true,true
582459003,true,true,true
582621999,true,true,true
582635999,true,true,true
582741999,true,true,true
583253003,false,true,true
583253004,false,true,true
583253005,false,true,true
583260003,false,true,true
583260004,false,true,true
583260005,false,true,true
583617002,true,true,true
583617003,true,true,true
583617004,true,true,true
583625003,true,true,true
583649002,true,true,true
583649003,true,true,true
583672002,true,true,true
583672003,true,true,true
583673002,true,true,true
583673003,true,true,true
583673004,true,true,true
583777002,true,true,true
583777003,true,true,true
583777004,true,true,true
584125999,true,true,true
584158003,true,true,true
584307999,true,true,true
587162999,true,true,true
587171003,true,true,true
587171004,true,true,true
587171005,true,true,true
587751036,true,true,true
587751037,true,true,true
587807012,true,true,true
587807028,true,true,true
588822003,false,true,true
588822004,false,true,true
588831003,false,true,true
588831004,false,true,true
588831007,false,true,true
588831008,false,true,true
589063999,true,true,true
589069999,true,true,true
590447002,true,true,true
590447003,true,true,true
590447004,true,true,true
590450002,true,true,true
590450003,true,true,true
590450004,true,true,true
590451002,true,true,true
590451003,true,true,true
590451004,true,true,true
590452003,true,true,true
590487002,false,true,true
590487003,false,true,true
590487004,false,true,true
590487005,false,true,true
590499002,false,true,true
590499003,false,true,true
590499004,false,true,true
590509003,false,true,true
590516002,false,true,true
590516003,false,true,true
590516004,false,true,true
590516005,false,true,true
590522002,false,true,true
590522003,false,true,true
590522004,false,true,true
590557002,false,true,true
590557003,false,true,true
590610003,false,true,true
590610004,false,true,true
590923002,true,true,true
591883999,true,true,true
591884999,true,true,true
591886999,true,true,true
591887999,true,true,true
591889999,true,true,true
591995999,true,true,true
592230999,true,true,true
592231999,true,true,true
592235999,true,true,true
592237999,true,true,true
592239999,true,true,true
592242999,true,true,true
592243999,true,true,true
592251999,true,true,true
592252999,true,true,true
592261999,true,true,true
592282999,true,true,true
592298999,true,true,true
592381999,true,true,true
592476999,true,true,true
593478004,true,true,true
593478010,true,true,true
593478012,true,true,true
593478027,true,true,true
593478028,true,true,true
593478029,true,true,true
593478033,true,true,true
593478034,true,true,true
596342002,false,true,true
596342003,false,true,true
596342004,false,true,true
596342005,false,true,true
596342007,false,true,true
596342008,false,true,true
596342009,false,true,true
596352002,false,true,true
596352003,false,true,true
596352004,false,true,true
596352005,false,true,true
596352007,false,true,true
596352008,false,true,true
596404002,false,true,true
596404003,false,true,true
596404004,false,true,true
596404005,false,true,true
596404007,false,true,true
596404008,false,true,true
596405002,false,true,true
596405003,false,true,true
596405004,false,true,true
596405005,false,true,true
596407002,false,true,true
596407003,false,true,true
596407004,false,true,true
596407005,false,true,true
596407007,false,true,true
596407008,false,true,true
596408002,false,true,true
596408003,false,true,true
596408004,false,true,true
596408005,false,true,true
596408007,false,true,true
596408008,false,true,true
596409003,false,true,true
596409004,false,true,true
596409011,false,true,true
596409012,false,true,true
596410002,false,true,true
596410003,false,true,true
596410004,false,true,true
596410005,false,true,true
596410007,false,true,true
596410008,false,true,true
596428002,false,true,true
596428003,false,true,true
596428004,false,true,true
596428005,false,true,true
596428011,false,true,true
596428012,false,true,true
596469003,false,true,true
596469004,false,true,true
596470003,false,true,true
596470004,false,true,true
596471003,false,true,true
596471004,false,true,true
596473003,false,true,true
596473004,false,true,true
596475003,false,true,true
596475004,false,true,true
596478003,false,true,true
596478004,false,true,true
596479003,false,true,true
596479004,false,true,true
596480003,false,true,true
596480004,false,true,true
596480007,false,true,true
596480008,false,true,true
596486004,false,true,true
596487004,false,true,true
596491003,false,true,true
596491004,false,true,true
596493007,false,true,true
596493008,false,true,true
596494003,false,true,true
596494004,false,true,true
596502003,false,true,true
596502004,false,true,true
596504003,false,true,true
596504004,false,true,true
596505004,false,true,true
596507003,false,true,true
596507004,false,true,true
596526999,true,true,true
596529999,true,true,true
596530999,true,true,true
596531999,true,true,true
596532999,true,true,true
596534999,true,true,true
596537999,true,true,true
596538999,true,true,true
596539999,true,true,true
596540999,true,true,true
596553999,true,true,true
596554999,true,true,true
596735002,false,true,true
596735003,false,true,true
596735004,false,true,true
596735005,false,true,true
596859002,false,true,true
596859003,false,true,true
596859004,false,true,true
596859005,false,true,true
596867002,false,true,true
596867003,false,true,true
596867004,false,true,true
596867005,false,true,true
596872002,false,true,true
596872003,false,true,true
596872004,false,true,true
596872005,false,true,true
596887007,false,true,true
596887008,false,true,true
596887009,false,true,true
596887010,false,true,true
596888007,false,true,true
596888008,false,true,true
596888009,false,true,true
596888010,false,true,true
596893002,false,true,true
596893003,false,true,true
596893004,false,true,true
596893005,false,true,true
596903002,false,true,true
596903003,false,true,true
596903004,false,true,true
596903005,false,true,true
596903007,false,true,true
596903008,false,true,true
596903009,false,true,true
596903010,false,true,true
596913002,false,true,true
596913003,false,true,true
596913004,false,true,true
596913005,false,true,true
596927002,false,true,true
596927003,false,true,true
596927004,false,true,true
596927005,false,true,true
596929007,false,true,true
596929008,false,true,true
596929009,false,true,true
596929010,false,true,true
596951002,false,true,true
596951003,false,true,true
596951004,false,true,true
596951005,false,true,true
596953002,false,true,true
596953003,false,true,true
596953004,false,true,true
596953005,false,true,true
596958002,false,true,true
596958003,false,true,true
596958004,false,true,true
596958005,false,true,true
597030002,false,true,true
597030003,false,true,true
597030004,false,true,true
597030005,false,true,true
597075999,true,true,true
597112999,false,true,true
597113999,true,true,true
597772999,true,true,true
597774999,true,true,true
598346999,true,true,true
598394999,true,true,true
598430999,true,true,true
598532999,true,true,true
599230999,true,true,true
599603003,true,true,true
599603004,true,true,true
599603008,true,true,true
599603009,true,true,true
599606003,true,true,true
599606004,true,true,true
599606008,true,true,true
599606009,true,true,true
599608003,true,true,true
599608004,true,true,true
599788999,true,true,true
600052004,true,true,true
600052005,true,true,true
600052006,true,true,true
600052010,true,true,true
600052011,true,true,true
600052022,true,true,true
600052023,true,true,true
600052028,true,true,true
600052029,true,true,true
600052035,true,true,true
600063004,true,true,true
600063005,true,true,true
600063010,true,true,true
600063011,true,true,true
